population,outcome,tau_suvr,spline_mean,spline_ci95_lower,spline_ci95_upper,linear_mean,linear_ci95_lower,linear_ci95_upper,interpretation
age_ge_65,cdrsb,2.085675,4.390074329081599,3.59830069062315,5.1818479675400475,4.115712593725434,3.438362031123275,4.793063156327594,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,cdrsb,2.0971800000000003,4.421484827860948,3.6251763739176015,5.217793281804295,4.156462662392668,3.469884487932245,4.843040836853092,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,cdrsb,2.1086850000000004,4.452519531893039,3.6516026737031657,5.2534363900829115,4.197212731059901,3.5013937335951626,4.893031728524639,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,cdrsb,2.12019,4.483180931942217,3.677561220121068,5.2888006437633654,4.237962799727133,3.5328902875556984,4.9430353118985675,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,cdrsb,2.1316950000000006,4.513471518772832,3.7030334423877993,5.323909595157865,4.278712868394369,3.564374643037415,4.9930510937513235,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,cdrsb,2.1432,4.543393783149225,3.7280006215596573,5.3587869447387915,4.319462937061601,3.5958472686353393,5.043078605487863,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,cdrsb,2.1547050000000003,4.572950215835744,3.75244394707512,5.393456484596367,4.360213005728834,3.6273086097962337,5.093117401661435,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,cdrsb,2.1662100000000004,4.602143307596737,3.776344576845573,5.427942038347902,4.400963074396067,3.6587590901962037,5.143167058595931,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,cdrsb,2.177715,4.630975549196548,3.7996837005764466,5.46226739781665,4.4417131430633,3.690199113023638,5.193227173102962,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,cdrsb,2.1892200000000006,4.6594494313995245,3.8224426059114145,5.496456256887635,4.482463211730535,3.7216290621747756,5.243297361286295,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,cdrsb,2.2007250000000003,4.687567444970011,3.844602746904193,5.5305321430358285,4.523213280397767,3.7530493033685266,5.293377257427008,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,cdrsb,2.2122300000000004,4.715332080672352,3.866145814238876,5.564518347105829,4.563963349065,3.7844601851867274,5.343466512943273,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,cdrsb,2.2237350000000005,4.7427458292708975,3.887053806543025,5.59843785199877,4.604713417732234,3.8158620400453733,5.393564795419095,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,cdrsb,2.23524,4.769811181529991,3.9073091020713147,5.632313260988667,4.645463486399466,3.8472551851020187,5.443671787696913,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,cdrsb,2.246745,4.79653062821398,3.9268945299841254,5.666166726443835,4.686213555066699,3.8786399231040556,5.493787187029342,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,cdrsb,2.2582500000000003,4.822906660087211,3.9457934404077575,5.700019879766665,4.726963623733933,3.910016543182204,5.543910704285663,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
