"feature_id","log2_fold_change","average_expression","moderated_t","p_value","fdr_bh","B"
"2455699",-0.0330786392656952,4.29800215962441,-0.693804003653533,0.488584568919109,0.811361668874431,-5.54497413006254
"2455933",0.102661215873932,6.81744558685446,0.681040016279307,0.496609507694672,0.81527351532808,-5.55291765154765
"2456204",0.0124843353757056,7.36448084507042,0.0924646560086841,0.926418540672062,0.980925757825368,-5.75927414597602
"2456687",0.123667642218391,7.29524624413146,1.15835258081547,0.248057594635975,0.689053744781276,-5.15636957082953
"2456746",-0.0203870251217868,8.4510138028169,-0.151791861914187,0.87949933256922,0.966290296954233,-5.75269816196408
"2456805",-0.0530477613543869,7.31404953051643,-0.424463790909946,0.671669526422586,0.890931538272119,-5.68142630525166
"2456849",0.10371051672948,8.35766004694836,0.641071502227992,0.522187398561873,0.826713796267834,-5.57684394342081
"2457261",0.105291968890736,6.02113924882629,0.744511686156413,0.457413750200786,0.795328812672501,-5.51196455130208
"2457496",-0.200356388404068,7.42281906103286,-1.79911920012087,0.0734593855445163,0.527836488532268,-4.306664928322
"2457573",0.114887487470736,2.2403979342723,0.426794999393073,0.66997348270494,0.88975192359595,-5.68052640865711
"2457842",0.0613931887195776,8.6512496713615,0.517154549407305,0.605601701060208,0.864220194046104,-5.64186312163692
"2457988",0.0307484755859537,8.61972352112676,0.226149871918302,0.821308613953821,0.947524707884981,-5.73994656822947
"2458017",0.00928700778775582,6.98248769953052,0.109610258838946,0.912824881004518,0.976296815150167,-5.75770185118027
"2458082",0.102979422729501,8.61625492957747,0.759178428066163,0.448611818910935,0.791736247094092,-5.50198566054995
"2458289",0.0996213462423654,7.49490521126761,0.716595570771843,0.474433648115587,0.803660076086823,-5.53042342102161
"2458338",0.145407194585074,8.16105971830986,1.11945237022504,0.264247887806209,0.698980264437594,-5.19630663354385
"2458513",0.440173779375801,8.64836629107981,1.81697533551638,0.0706712418490306,0.519727599177753,-4.27786649139649
"2458580",-0.072890219331839,6.19113873239437,-0.647229747937489,0.518201847270363,0.825156685254139,-5.57325186759203
"2458607",-0.0231751893788328,8.34230699530517,-0.393045719157533,0.694691028795566,0.90083916614752,-5.69307260941648
"2458629",-0.168297565230965,6.30592328638498,-1.53659186998736,0.125923535814584,0.595180753113592,-4.69826780382926
"2458649",-0.0622626945115901,7.77233093896714,-0.62547807809594,0.532347719334264,0.831544585584346,-5.58578859728274
"2458701",0.117378366247431,8.58976281690141,1.33982275589094,0.181774981044778,0.642259013439212,-4.95232714152042
"2458742",0.0345924975225751,4.87891985915493,0.344382351838463,0.730909090026096,0.915758195615005,-5.70934693553312
"2458773",0.00734342715339942,8.56199840375587,0.0696006197866512,0.944578872470185,0.985501519739359,-5.76095576080434
"2458921",0.103035118723851,9.07713957746479,0.765878694620032,0.4446232486009,0.790042576677727,-5.49736257973325
"2459042",0.269504323099858,9.45602924882629,1.90994410369523,0.0575267512837679,0.502269465492667,-4.1234729361399
"2459173",0.564919840229106,7.82337845070422,2.90826988924367,0.00403201652655649,0.207768633001994,-2.00855445759325
"2459296",-0.104771584811394,6.89702643192488,-1.7603862399971,0.0798222212535621,0.537028375134692,-4.36819863427385
"2459352",-0.0763709250899138,6.91388061032864,-0.914189305468187,0.361683198384514,0.751960789613823,-5.38470617266836
"2459405",0.0164211238980743,6.04588051643193,0.196607797655999,0.844327759640172,0.954764876313374,-5.74561327166234
"2459411",-0.0957859251726307,3.28104417840376,-0.459356984014354,0.646461256877705,0.881130604309551,-5.66744473534338
"2459412",0.0094349763501036,5.76792774647887,0.0524270157480241,0.958239153290155,0.989512183779464,-5.76190681340946
"2459417",-0.163950150868937,7.79703596244131,-2.08504036117299,0.038294431902858,0.458368012349905,-3.81261602955203
"2459438",-0.162161044126609,7.42170488262911,-2.23043629187521,0.0267941561382949,0.411106803317875,-3.53474700270516
"2459479",-0.0834084780938689,8.08999840375587,-0.80196834712693,0.42349286025966,0.781432038333636,-5.47176743714453
"2459480",0.00211306294453628,9.86906708920188,0.0142583138658715,0.988637669485659,0.99650705037943,-5.76306194626524
"2459484",-0.153894468088143,7.41685901408451,-1.32556987381273,0.186446535053323,0.647154350319446,-4.96940683556692
"2459487",-0.158725455505801,7.23787657276995,-2.17704826533597,0.0306104306418684,0.428175297864769,-3.63884701178444
"2459587",-0.182154081398102,7.22759103286385,-1.96336968564894,0.0509451452955433,0.487370144601548,-4.03139014120365
"2459605",-0.191265625483783,5.08682591549296,-1.11374107770049,0.266685573244667,0.6999963114091,-5.20205669907921
"2459616",-0.263606506703964,7.00067107981221,-2.2422162990668,0.0260103279453515,0.410330995019004,-3.51145856375384
"2459793",0.00971168683538259,7.83707746478873,0.115959777945799,0.907797068418135,0.974913451333449,-5.75705188791491
"2459837",-0.115159669517235,7.08100103286385,-1.56525293200165,0.119054212995669,0.588896372967644,-4.65843037784963
"2459866",0.061793222547438,7.72407802816901,0.416524242458519,0.677459252525439,0.89371216292139,-5.68445359880299
"2459924",0.0770389267045219,6.2016279342723,1.00160200459911,0.317707662055127,0.728898145047652,-5.30907462651074
"2459971",0.0710529696508182,7.27467150234742,0.792118059599753,0.429200529840734,0.783178902218434,-5.4788696542262
"2460189",-0.0343718224062357,8.26787849765258,-0.260411769716158,0.79480571359587,0.938593060486343,-5.73238331253094
"2460296",0.0475013379854303,9.97101971830986,0.392106929872401,0.695383568192847,0.901285367851789,-5.69340675906721
"2460325",0.0596700750437673,8.59876582159624,0.440860858772148,0.659775065715715,0.886268959750438,-5.6749932604836
"2460368",0.0526127230796032,7.58921774647887,0.52067962980811,0.603147610052686,0.863074995919258,-5.64020529235235
"2460422",-0.21695035794727,6.30016765258216,-2.08438386153987,0.0383547143602694,0.458368012349905,-3.81383020537073
"2460470",-0.135772424456731,5.33360089201878,-1.484450835074,0.139213650694138,0.606820255072072,-4.7688990073841
"2460487",-0.0452578140236097,5.83233319248826,-0.618932143884105,0.53664299976918,0.833419111544446,-5.58947785713091
"2460519",0.0604319723448947,7.33145755868545,0.493178643263015,0.622410402263184,0.871711430705187,-5.65284170261938
"2460551",-0.076114569453317,8.50886079812207,-1.384054239036,0.167835338906716,0.632952481026659,-4.89818261006189
"2460817",-0.1514087357744,8.41780643192488,-1.55269068713683,0.122027748997471,0.592635647808172,-4.67597959337731
"2461037",0.0248708540847922,8.23884215962441,0.224613630837984,0.822501878351802,0.948048716151013,-5.740260827343
"2461473",0.282158169059345,8.22527666666667,1.59061569358875,0.113226542600033,0.581923895186084,-4.62258107265757
"2461531",0.0230172695665107,7.91564248826291,0.315468143453959,0.752724705470515,0.922866567822175,-5.71800062637953
"2461654",-0.0713202547992786,4.86898549295775,-0.49828752991096,0.618811931961356,0.870335636533254,-5.65054567051129
"2461717",0.104141719807759,8.00631089201878,0.386415908693396,0.699586720759572,0.90367390320651,-5.69541573577614
"2461786",0.200127501436818,7.3661896713615,1.22527986636153,0.22186615104173,0.67548610418911,-5.08451175205485
"2461891",0.0104169757406121,7.28310788732394,0.147869404675893,0.882590066415658,0.966940263021902,-5.75323156769364
"2461935",-0.160472428691827,7.47159159624413,-1.25338232032158,0.211484133407235,0.667499067809507,-5.05315545919552
"2461999",0.267090873436175,7.77439887323944,1.70086889675911,0.0904736484157438,0.555330584294182,-4.46022772875774
"2462160",-0.133489868350267,6.61138075117371,-1.26282045234214,0.208077314261932,0.665116143511385,-5.04246786080531
"2462329",0.163948826221286,6.56973845070423,1.03807134774539,0.300451396785379,0.718379892526768,-5.27550075167426
"2462415",-0.0563149499640048,5.79365427230047,-0.630396938353329,0.529131661465232,0.830366248432284,-5.58299091456012
"2462456",0.136844040411408,7.66756018779343,1.14806775809702,0.25226869808044,0.691515830200244,-5.16705927426393
"2462511",0.172040494796894,6.95907023474178,1.26527119274591,0.207200435503654,0.664912537826051,-5.03967942906758
"2462589",-0.105097481114639,7.01900873239437,-0.73517404163079,0.463068010492154,0.798091810613113,-5.51821686613389
"2462693",-0.0951622986472769,4.32967070422535,-0.978368316225223,0.329036578040601,0.735271484187987,-5.32984372414177
"2463173",-0.177600510057688,7.41721056338028,-1.40146629017278,0.162576061120849,0.630294104928248,-4.87639570236137
"2463227",-0.0421734999147656,8.20885192488263,-0.22456723614883,0.822538109687697,0.948048716151013,-5.74027019379681
"2463425",-0.131704496844123,7.57373591549296,-0.891479929943219,0.373709806512864,0.757026040498173,-5.40323483523124
"2463482",-0.0539564517620512,7.74583774647887,-0.291045291866222,0.771308935824925,0.92952196204448,-5.72471972366786
"2463515",0.120691637819081,6.89299253521127,0.550476657776391,0.582587752263452,0.855157831679769,-5.62574177384772
"2463567",0.0516846236022808,6.64885136150235,0.564655906909679,0.572920462661796,0.851339542269589,-5.6185781700129
"2463864",0.135261258871964,8.80387539906103,0.725132569563998,0.469191992943917,0.800978712127469,-5.5248529163812
"2464005",0.00542221092518957,9.83357192488263,0.0357670876286037,0.971502643557582,0.992261776581853,-5.76257362889347
"2464129",0.360624803660858,7.43075572769953,2.06757233760116,0.039927365245698,0.459320948884595,-3.84480826384061
"2464353",0.17282443650959,7.41413079812207,1.13456664789712,0.257872841410186,0.69456162441687,-5.18094894262045
"2464484",0.132875786121776,8.38198779342723,1.08162207964909,0.280681941366243,0.707944509130755,-5.23385461926448
"2464499",0.0922313701313762,9.51883492957747,0.887747612595252,0.375708985553809,0.757394078179529,-5.40623677115834
"2464909",-0.0848947478250386,7.15195122065728,-0.782578880116801,0.434770622010938,0.786668961359,-5.4856644514545
"2465182",-0.088612870654174,6.64670647887324,-0.794743344288015,0.427674947647961,0.783071506904503,-5.47698529908016
"2465324",-0.00826221841042862,7.59033178403756,-0.110518070014966,0.912105818282042,0.976002001273992,-5.75761116534668
"2465395",-0.113516202736264,4.70045460093897,-1.82752624521991,0.0690633908918071,0.517684977793697,-4.2607133731361
"2465493",0.123566773158087,6.46348394366197,0.542904937273075,0.587781031158599,0.857081701015696,-5.62949301285374
"2465519",0.00597959379485591,6.1820472769953,0.0779283143295457,0.937960506823066,0.983990922018078,-5.76039820887224
"2465546",-0.0816717702984544,6.61409840375587,-0.941432404773075,0.34758293871666,0.744009342029797,-5.36186804834022
"2465551",0.208300596309207,6.57867361502347,1.53763938099329,0.125668127656301,0.595112125181333,-4.69682544530231
"2465628",-0.0785139832185333,7.40771107981221,-1.28219401007289,0.201211650326534,0.662175204059993,-5.02028205585659
"2465728",-0.0778569348279357,6.18300136150235,-0.661264227208813,0.509179872997993,0.820405401109642,-5.56493643943226
"2465753",-0.101122601737134,4.3669876056338,-0.96062744942525,0.337862575246579,0.739678141854869,-5.34537777699139
"2465778",-0.0791611995226607,5.17398183098592,-0.523326527564082,0.601308427192931,0.862470726763114,-5.63895257214597
"2465799",-0.0743023114676555,3.54331948356808,-0.650289650228455,0.516227758939917,0.824217615953457,-5.57145398999668
"2465806",-0.11371222887818,2.54977234741784,-0.677085390392269,0.499109934302432,0.816253437053869,-5.55534918314438
"2465822",-0.115277588692551,3.19008018779343,-1.09581579932259,0.274435302856037,0.705315222255985,-5.21991654343337
"2465897",-0.0670072956322665,6.08930755868545,-0.409937798253254,0.682276734721452,0.895403172338994,-5.6869217835176
"2465902",-0.165584172744574,4.04749070422535,-0.789483056217282,0.430735711405953,0.784000971120188,-5.48075401296455
"2466002",-0.154468775067282,7.8052682629108,-2.05206234676733,0.0414247604246281,0.462037881714757,-3.87315611912823
"2466039",-0.0510864484639084,7.72882366197183,-0.521823568337041,0.602352236994724,0.863074995919258,-5.63966484932694
"2466141",-0.204159380559481,8.73203028169014,-1.82340655401796,0.0696870941269409,0.518203590820303,-4.26742054124025
"2466379",-0.155382299731042,3.2351258685446,-1.02684969907068,0.305693124997563,0.721146146884291,-5.2859576691117
"2466554",-0.0920873533028361,5.19697244131455,-1.08896122981492,0.277439753401312,0.706602002719219,-5.22667020154378
"2466822",-0.0379163082561753,8.82845061032864,-0.235906072197536,0.813739475239756,0.944591812273084,-5.73790128574327
"2467189",-0.358761454624858,8.21565600938967,-2.98793963112974,0.00314887224261685,0.198784426798537,-1.80477110884544
"2467191",-0.39590295922789,8.7555965258216,-3.30489874251706,0.00112010575702297,0.151255508084862,-0.94506433523573
"2467194",-0.00305184351580579,2.2762372769953,-0.0120955765818484,0.990361044649413,0.996731507508721,-5.76308781324662
"2467201",-0.211267490792723,9.72684563380282,-2.27145105422922,0.0241501716782956,0.398682582629646,-3.45314943382697
"2467203",-0.182108634196235,6.5041365258216,-1.10510928538987,0.27039876984149,0.702421113628939,-5.21069233088628
"2467205",0.346487735066926,7.82147234741784,1.31235611178268,0.190857519979441,0.650707074390872,-4.98508102128518
"2467211",-0.0278862765042796,5.81369098591549,-0.305843491059825,0.760031808603093,0.924969485586904,-5.72071311507839
"2467249",-0.17727933374334,4.37359075117371,-1.72557662668562,0.0859190165299772,0.547370035554653,-4.42239366774341
"2467691",-0.0183230722439651,7.31927774647887,-0.223814746248457,0.823122648128387,0.948381115554107,-5.74042336618115
"2467855",-0.0800823146987488,6.87732600938967,-0.987500380729238,0.3245526329112,0.732650798014429,-5.32173791337197
"2468105",0.387265982275297,8.11314802816901,1.90646907195683,0.0579784426428864,0.503136118436999,-4.12937769866538
"2468138",0.0896231998366357,6.06945075117371,0.702846563782582,0.482943102368363,0.80838284868353,-5.53925692861246
"2468351",-0.0992419932441493,6.16978854460094,-0.679600461889079,0.49751892820291,0.81564793152646,-5.55380440354429
"2468376",0.152000090346389,8.37012507042254,1.50774843368621,0.133146731454699,0.600790733941497,-4.73763375274543
"2468622",-0.0102316176153927,10.2444481220657,-0.0673100684427789,0.946400018418276,0.986213454639619,-5.76109807149923
"2468811",0.227281065758291,8.08958394366197,2.52554364876452,0.0123025901742731,0.310164994026606,-2.91645764086373
"2468920",0.0338435518211728,6.93752638497653,0.221577745352393,0.824861673052436,0.948590924010301,-5.74087533407674
"2469094",0.0216238215609765,5.7418734741784,0.11548662833906,0.908171694963327,0.974913451333449,-5.75710155910372
"2469157",0.0103324180002868,5.74041009389671,0.119415871306848,0.905061940256306,0.974156838502853,-5.75668273102795
"2469213",0.0462090594448394,6.85146417840376,0.731444207674565,0.465336786117103,0.799187210632523,-5.52069305030429
"2469252",-0.359364099658288,4.89902582159624,-1.77965169071269,0.0766043610516106,0.53043781600086,-4.33775823501034
"2469296",-0.0789362614477778,6.37566713615024,-0.764478433942021,0.445454571813464,0.790717357620831,-5.49833261457769
"2469529",0.134819290657982,4.60582661971831,1.71062102309879,0.0886523511869157,0.552783824922153,-4.44535600661247
"2469575",-0.0736753529055143,5.47083873239437,-0.734436015830393,0.463515895634503,0.798126291074947,-5.51870836798827
"2469627",-0.124420679453107,7.59277112676056,-1.35655375469559,0.176403733429059,0.639433562696059,-4.93204918531134
"2469696",-0.072141649111825,6.24277896713615,-0.988894367118454,0.323871711693881,0.732233026332016,-5.32049402491534
"2469711",-0.00548029240359416,6.96628009389671,-0.0773794726376373,0.938396566383799,0.984011181047079,-5.76043689206761
"2469825",0.0433429271857477,7.16587023474178,0.655276245451817,0.513018965599837,0.822317248166181,-5.56850611451867
"2469910",0.00305983860991077,8.82398704225352,0.0285310684185919,0.977266133704585,0.993323197339662,-5.76278478152259
"2470165",0.123063090486186,8.12554530516432,1.36498878227602,0.173741387318896,0.637099059303602,-4.92173237199429
"2470470",-0.081746005588073,8.26473605633803,-0.805996493907392,0.4211717323572,0.780487119357104,-5.46883796403769
"2470654",-0.117495444356205,9.14214539906103,-0.638521615152919,0.52384204702938,0.827002934705902,-5.57832150897574
"2470805",-0.0411163413378191,7.7822776056338,-0.262610996730787,0.793112355014855,0.938357129984518,-5.73186144793405
"2470838",-0.0267885601676632,6.42257708920188,-0.366362742559421,0.714469369174112,0.910739638938271,-5.7022617077558
"2471233",-0.0411199056804854,11.8307731455399,-0.175725846262367,0.860681608373717,0.960802641042571,-5.74914113995275
"2471316",0.101504573375382,5.54452361502347,0.723506800343257,0.470187676604202,0.801266377951547,-5.52591884231039
"2471384",-0.116891737631591,5.79641169014084,-1.16859475594957,0.243913763559426,0.685384361897309,-5.14563059577996
"2471919",-0.081282629641021,6.60782821596244,-0.697921556610559,0.486011223825134,0.81001213340125,-5.54237998004114
"2471978",-0.226921537551229,10.3545123943662,-2.70648358490273,0.0073687009482513,0.262495706490861,-2.50194367920577
"2472054",-0.0884368635428308,6.84047361502347,-1.00057334826193,0.318203728852069,0.728898145047652,-5.31000436918704
"2472651",-0.0860992838708237,6.1758679342723,-1.28736393411692,0.199407970008174,0.660967618320041,-5.01430556175695
"2472880",-0.0462729103968798,6.13747211267606,-0.503742937319897,0.614978814041347,0.868602327763353,-5.64806848514874
"2472914",0.105905398325958,6.81238408450704,0.638131548562113,0.524095403944057,0.827002934705902,-5.57854702111611
"2472955",-0.197644403150592,7.3199514084507,-2.35502005743368,0.0194591825038513,0.373748748771615,-3.28254359108464
"2473026",0.0639768620807954,5.26832657276995,0.984562001251447,0.325991017319529,0.733769420362913,-5.32435421347313
"2473149",0.0827669191657421,9.50926920187793,0.734953375368683,0.463201428185154,0.798091810613113,-5.51836434447316
"2473284",0.0473817531537186,5.93073530516432,0.488741732475332,0.625543017908868,0.873429581737912,-5.65481653461986
"2473376",-0.0225032939501553,9.13803924882629,-0.209563628353379,0.834214797678408,0.951936435880525,-5.74322559580949
"2473571",0.0696907478083375,9.86581145539906,0.536820448928808,0.591969667403864,0.859005371249994,-5.63247003871102
"2473735",0.0197875480123368,8.81473422535211,0.194720493166004,0.845803138462615,0.955794890681826,-5.7459483843504
"2473784",0.0678429015667898,8.43675450704225,0.335075896273543,0.737908127317886,0.917681464447536,-5.71221473018657
"2473831",0.024060651197674,4.97932,0.314922275754608,0.753138542635026,0.922908609676542,-5.7181567123626
"2473936",-0.0421202955659563,6.63655164319249,-0.575367018913319,0.565669297329828,0.847726351542491,-5.61304600162429
"2473965",-0.0217421951444834,7.93205647887324,-0.35800345993005,0.720706271363858,0.912552217212426,-5.70500783528606
"2473991",-0.142807619117818,6.26529234741784,-1.19776119310176,0.232382861838596,0.680436351529099,-5.1145389644539
"2474019",0.223525323805209,7.58021154929577,1.63461021484546,0.10365481608341,0.569604495738312,-4.55906390275262
"2474071",-0.100862056381212,9.46079375586855,-0.549462558587756,0.583282048438656,0.855584256692958,-5.62624719017746
"2474105",-0.137467413191834,8.39341009389671,-1.27127895871527,0.205059002381207,0.663667452352545,-5.03282235994925
"2474161",-0.035032257664982,7.21206971830986,-0.647653647302869,0.517928123972253,0.825096284013598,-5.57300331585961
"2474223",-0.0776297433935813,7.05996436619718,-0.904414515123901,0.366829185990536,0.753441374069823,-5.39273844640961
"2474240",-0.0447648730422667,6.72384920187793,-0.23611421647147,0.813578178247959,0.944591812273084,-5.73785671044423
"2474265",0.050797040952852,6.21958840375587,0.816911765063049,0.414919972100724,0.777088187627813,-5.46082656487307
"2474322",-0.0918590580113658,7.90716539906103,-1.30707041480536,0.192641883083226,0.653057422715923,-4.99130799081691
"2474341",-0.0137664572504779,7.1636938028169,-0.319252474448157,0.749857675116044,0.922044586828462,-5.71691110574535
"2474409",0.160766542999276,6.21696938967136,0.961692337765628,0.337329444735459,0.739479120206129,-5.34445247010326
"2474430",-0.0757173520316616,6.34468539906103,-0.880945626862437,0.379371050211097,0.759709046166359,-5.41167408057669
"2474479",-0.123832332043186,7.48613723004695,-1.27496388438327,0.203754156310962,0.663055756787449,-5.0286005300292
"2474527",-0.0563946664870691,8.13580802816901,-0.688003738315599,0.492222257805512,0.813264083212514,-5.54860233602595
"2474568",-0.0420970836189749,6.7103565258216,-0.473537927816441,0.636329500726372,0.876701652998478,-5.66144809748263
"2474594",-0.0834679031070911,5.42964319248826,-1.3721749457431,0.171497170306,0.635972389385305,-4.9128935768266
"2474637",-0.0234297434891513,5.04825183098592,-0.330611036714838,0.741273390812863,0.919220766489123,-5.71356300913492
"2474651",0.0265799952493015,8.26769943661972,0.178611698191373,0.858417801138235,0.959707674945716,-5.74867714160577
"2474681",-0.176172435305144,7.70713920187793,-1.26872856211969,0.205966725840952,0.66414999935821,-5.03573701951938
"2474706",-0.105188684850606,6.11427248826291,-0.964048742391311,0.336148681321424,0.73920574071876,-5.34240396880035
"2474751",-0.0648166652139173,5.06000769953052,-0.426860122198033,0.669926122591776,0.88975192359595,-5.68050120329348
"2474791",0.0201678963836063,8.24167295774648,0.174517012303253,0.861630101614559,0.960851097019504,-5.74933330191946
"2474977",-0.245260998218539,8.57394248826291,-2.12875184408903,0.0344592450482335,0.443650272107658,-3.7309539771775
"2475042",-0.0893632959231763,5.52725093896714,-1.40281305819083,0.162173752667548,0.630115881723815,-4.87469926901655
"2475116",-0.0929613133552936,6.2333141314554,-1.43113891403431,0.153901491367688,0.62190668744156,-4.8386528481881
"2475209",0.0748583817414303,9.87066934272301,0.654072009207739,0.513792955365509,0.822370802087925,-5.56922002177193
"2475261",-0.0978914102201989,2.98233671361502,-1.16988853218288,0.243393825422972,0.685384361897309,-5.14426743606549
"2475348",-0.0396701554242016,6.3555976056338,-0.464625079935819,0.642689302316204,0.880030548627456,-5.66523848472642
"2475407",0.108667649300386,8.67008906103286,0.823732442171283,0.411042176562183,0.775425323607371,-5.45576556678077
"2475628",-0.0672622824171984,8.88827502347418,-0.393301374560101,0.694502846736635,0.90083916614752,-5.69298119248813
"2475678",-0.202473505109197,6.81685361502347,-1.74077608875428,0.0832120374762044,0.542997750698808,-4.39885924824831
"2475710",0.113253641259552,7.41659107981221,0.86903196736828,0.385838793099771,0.764556866665382,-5.42109700700855
"2475911",-0.0788989722677584,9.17384732394366,-0.499900069655558,0.61767795890151,0.869814868093472,-5.64981613109317
"2476075",0.211581923332702,7.99570309859155,1.26858369699524,0.206018452366767,0.66414999935821,-5.03590237890331
"2476116",0.166749090182243,7.66092516431925,1.12250034500828,0.262953814366252,0.698389371558543,-5.19322575499444
"2476176",0.201960882844434,7.71279539906103,1.24262007119158,0.215417731756784,0.670765050953706,-5.0652463759652
"2476219",0.2152496066319,8.86981671361502,1.55098987710823,0.122435911538977,0.592635647808172,-4.67834619597988
"2476411",0.082428816788231,6.27603197183099,0.668340003431105,0.504662941486295,0.818399469907525,-5.56067665991861
"2476510",0.176897817035,7.24173150234742,1.39116869504014,0.16567155255395,0.632010899507079,-4.88931291630009
"2476671",0.527188259233432,7.00160910798122,1.94836535155867,0.0527269115393435,0.490766236763155,-4.05750309860455
"2477073",-0.0304912753800011,9.65537535211268,-0.324935400450601,0.745558800886193,0.920548336886238,-5.71525059649259
"2477203",-0.0278631734466073,4.97147934272301,-0.328661185840772,0.742744729331416,0.919729666041827,-5.71414606694374
"2477302",-0.222606075399973,8.82100582159624,-1.87610632097074,0.0620513370004933,0.510202457496398,-4.18052257519075
"2477372",0.0576460398136831,7.9581865258216,0.384275914537169,0.701169562393006,0.904380061399621,-5.69616364422793
"2477438",-0.0745641994890995,6.29618718309859,-0.52879602817364,0.597515098101517,0.861125275346866,-5.63634480381583
"2477598",0.174809199648529,5.44150577464789,1.33655345481163,0.182839548814106,0.643993410305742,-4.95626064650415
"2477731",0.0617077494000275,5.26257399061033,0.489724285418551,0.62484892080995,0.872863938692377,-5.65438055910479
"2477933",0.114337808465448,6.39725333333333,1.18815738438594,0.236135648123203,0.68216616003297,-5.12486018616388
"2477980",-0.128440665369297,6.91202647887324,-1.06383596034643,0.288645356276587,0.710256200636302,-5.25106740359405
"2478017",-0.112039362859805,7.53774915492958,-0.665930986284412,0.506198777416647,0.81920990601447,-5.56213161994363
"2478269",-0.0827389100776621,8.99321976525822,-0.703112478050456,0.482777456717462,0.808276762744965,-5.53908797503941
"2478748",0.0168051378828675,7.29344953051643,0.140419094874808,0.888465731769134,0.968562217204234,-5.75420620866243
"2478928",0.125175668122575,7.96589647887324,0.795758382034793,0.42708670126333,0.782881097530355,-5.47625433321353
"2479350",-0.120085154228274,4.99170863849765,-0.948773141811079,0.343845171386646,0.741696609390908,-5.35560013732112
"2479433",0.340939178362272,5.56953225352113,2.79523898209284,0.00567507751486298,0.233484357345139,-2.2889388013526
"2479510",0.142312862036921,6.28578403755869,0.923920075948318,0.356606782764684,0.749075911560186,-5.37662425232643
"2479560",-0.0327452154869468,5.95811845070423,-0.480447619612924,0.631417540613604,0.875256431872388,-5.65846015637852
"2479640",0.0772430965495285,8.77477600938967,0.716920554765197,0.474232924636633,0.803505573410587,-5.53021315714283
"2479698",-0.047578499022852,5.57031286384977,-0.81324033461654,0.41701660498424,0.778137700135357,-5.46353320067135
"2479746",-0.0117827902226111,6.39303267605634,-0.110810847057244,0.911873929696226,0.975943648086338,-5.75758175887895
"2479943",-0.117577095563451,5.74443009389671,-0.855646714806368,0.393185293152149,0.767700667939164,-5.43153251257128
"2480168",-0.0027002460846095,9.53648671361502,-0.014249536006947,0.98864466401181,0.99650705037943,-5.76306205983173
"2480383",-0.000948769615449763,9.42115037558685,-0.00738836496424141,0.994112125547702,0.998177004506724,-5.76312943671676
"2480589",0.204010515800809,8.75032746478873,1.19786124814025,0.232344774115461,0.680436351529099,-5.1144306225193
"2480619",0.185124694490918,8.71872596244132,2.09811263610088,0.0371108676023568,0.455068137490516,-3.78836327934216
"2480961",-0.252075962412873,5.37113276995305,-1.35806509117913,0.175925696000712,0.639433562696059,-4.9302053232805
"2480992",0.0585640882271399,7.41459197183099,0.331697429849624,0.740454300031355,0.918854138369969,-5.7132364670212
"2481142",0.0405346408969747,6.84811441314554,0.412205591919949,0.680616177880671,0.894764539887203,-5.68607666848434
"2481271",0.366023757245002,7.52982234741784,1.82765235480536,0.0690455664968377,0.517684977793697,-4.26051272372833
"2481308",0.0912564679241505,7.58672849765258,0.600743628957381,0.548669855652997,0.839014324911639,-5.59952535640761
"2481379",0.0411530243289073,4.74084009389671,0.346397897488608,0.72939636688345,0.914921825987798,-5.70871540324126
"2482211",-0.210019623647467,4.18416521126761,-2.11436648898001,0.0356831163190602,0.447540932103593,-3.75800613520841
"2482230",-0.0915005362241654,8.26302211267606,-0.464385947839583,0.642860707236976,0.880030548627456,-5.6653388474859
"2482316",-0.192931243068037,7.53242323943662,-1.29593655467529,0.196444623900601,0.656548065863203,-5.00434319503071
"2482440",0.0717656463474023,4.29502417840376,0.85854394035583,0.391587274965321,0.767196911245025,-5.42928803842233
"2482505",0.0861974209621277,10.7895647887324,1.30922430691216,0.191912787250221,0.651982151592006,-4.98877358667627
"2482683",0.187091251834258,7.30475530516432,1.59239072910192,0.1128262371329,0.58167404829947,-4.62004964225601
"2482930",-0.310797977396165,8.7774572769953,-2.17605800272902,0.0306863770070449,0.428457872437971,-3.64076831615597
"2482931",-0.547846999191591,3.75725910798122,-2.14363686441383,0.0332317865164096,0.43817206252398,-3.70278736499726
"2482932",0.195307359819918,5.29272558685446,0.503202253039058,0.615358644190374,0.868692862831858,-5.64831484345657
"2482933",0.0314888441226699,5.61066431924883,0.154191625753421,0.877609305427462,0.966142763917369,-5.75236494718877
"2482937",0.00341740818220515,8.13431169014084,0.0248804784124599,0.980174333398699,0.993551710019994,-5.76287327020915
"2482940",-0.054749509797869,8.30321624413146,-0.421930683513703,0.673514635766986,0.891754587442829,-5.68239834954428
"2482941",0.171501841631392,4.46405004694836,0.782390112595358,0.434882009986657,0.786668961359,-5.48579735233141
"2482944",-0.0546228678878631,4.04047873239437,-0.256707155656465,0.797660548048531,0.93975009318832,-5.73325239380759
"2482946",-0.197971521741016,3.41604361502347,-0.63491773693547,0.526185251363616,0.828833089583876,-5.58039982378311
"2483016",-0.145279381610927,7.46161178403756,-0.86414539618626,0.388511152167758,0.765624828950737,-5.42492513950761
"2483451",0.403108497545287,6.23951647887324,1.59034393405861,0.113287776395516,0.581923895186084,-4.62296818398529
"2484305",0.135639726748016,7.34025464788732,0.833354549510372,0.405608116702214,0.773307947746421,-5.44855541746715
